250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+27150,-15.47,20170623,-17200,+33.43,20171211,16777,0,8.59,1.37,0.00,17.6,+110.15,492265,12,+23150,22550,2291,2,17130,+1.77,11497,59170,+29300,22550,13580,,+0.67,2500,원,+23850,-18350,1153,-0,0,+7.33,1479,-22350,+400,한진칼,180640,-15800,+22950
+52900,-22.02,20170822,-34900,+18.19,20170411,45022,6848,3.66,0.92,6.02,9.1,+116.03,449700,12,+41500,40100,13109,2,31270,+2.87,504044,74959,+52100,40100,30920,,+0.78,5000,원,+48750,-38000,21589,-0,0,+27.33,3748,-39700,+1150,한화,000880,-28100,+41250
+24150,-36.85,20170414,-14000,+8.93,20170926,9839,1222,15.41,1.55,12.48,2.6,-86.23,24981,12,+15300,15100,75,2,11470,+0.99,8015,29117,+19600,15100,4440,,+0.60,500,원,+17800,-14600,189,-0,0,+0.96,146,-15050,+150,해태제과식품,101530,-10600,+15250
+12200,-23.03,20180201,-7530,+24.70,20170925,13935,2108,5.21,0.67,4.45,7.5,-56.66,13909,12,+9420,9390,232,3,6760,0.00,6131,21863,+12200,9390,2053,,+0.40,500,원,+12200,-8860,319,-0,0,+1.89,109,-9330,0,핸즈코퍼레이션,143210,-6580,9390
+51500,-2.14,20180420,-33800,+49.11,20171122,56944,4403,3.59,0.89,11.45,3.2,-58.89,3405840,12,+51500,49650,3716,2,37730,+1.51,168871,111356,+64500,+49700,56123,,+0.53,5000,원,+51500,-36100,9861,-0,0,+26.15,5568,-47900,+750,현대건설,000720,-34800,+50400
+18850,-20.95,20170602,-13500,+10.37,20180328,15451,1087,9.82,0.96,13.71,7.1,-55.83,112718,12,+15050,14700,1215,2,11170,+1.36,25340,97704,+19100,14700,14558,,+0.15,500,원,+16700,-13500,871,-0,0,+11.81,489,-14650,+200,현대그린푸드,005440,-10300,+14900
+120000,-24.00,20170601,-85500,+6.67,20171011,157840,12101,4.61,0.58,7.54,6.6,+113.20,87219,12,+91200,90300,3023,2,68620,+1.00,18481,23402,+117000,+90400,21343,,+0.41,5000,원,+112000,-89300,3937,-0,0,+27.23,1170,-90000,+900,현대백화점,069960,-63300,+91200
+15350,-21.82,20180201,-10500,+14.29,20180410,22859,1440,4.40,0.52,8.33,5.6,-35.68,74885,12,+12200,12150,198,5,8740,-1.23,7259,15079,+15750,+12200,1809,,+0.86,5000,원,+15350,-10500,307,-0,0,+6.96,754,-11900,-150,현대비앤지스틸,004560,-8550,-12000
+34500,-31.45,20170717,-13350,+77.15,20180416,8533,0,9.69,2.77,0.00,34.9,+283.58,2078266,12,+25650,21150,615,2,13530,+11.82,3487,16759,+27450,+21500,3963,,+0.03,5000,원,+25650,-13350,249,-0,0,+0.19,838,-19500,+2500,현대시멘트,006390,-14850,+23650
+352000,-75.20,20170804,-74000,+17.97,20180410,0,0,12.35,0.00,0.00,,+101.18,178178,12,+90000,84800,143,2,61050,+2.95,14496,10206,+110000,+86400,8910,,+1.12,5000,원,+131000,-74000,624,-0,0,+6.52,510,+86100,+2500,현대일렉트릭,267260,-59400,+87300
+12300,-28.29,20171115,-7880,+11.93,20180410,4169,809,5.83,2.12,10.90,15.4,-71.71,270707,12,+8930,8760,485,2,6480,+0.68,11519,55320,+11350,-8700,4879,,+2.01,500,원,+10750,-7880,948,-0,0,+21.98,277,-8700,+60,화승인더,006060,-6140,+8820
+178000,-28.37,20170612,-117500,+8.51,20180213,103060,13692,7.76,1.24,9.31,9.0,+124.22,202501,12,+129000,125500,3408,2,95380,+1.59,125464,35117,+163000,-124500,44775,,+1.19,5000,원,+148000,-117500,7708,-0,0,+20.35,1756,-124000,+2000,효성,004800,-88000,+127500
+18900,-33.07,20170613,-11550,+9.52,20180326,4274,600,9.65,2.96,21.08,16.5,+216.32,38508,12,+12800,12450,95,2,8710,+1.61,3950,11558,+16150,-12250,1462,,+1.76,500,원,+15450,-11550,122,-0,0,+0.96,58,-12250,+200,효성ITX,094280,-8750,+12650
+27250,-4.22,20170704,-22600,+15.49,20171017,12062,1118,4.58,2.16,23.35,21.3,-62.92,79319,12,+26450,26200,1101,5,19910,-0.38,7158,40879,+34050,-26050,10669,,+0.27,1000,원,+27200,-23450,1526,-0,0,+14.55,409,-25700,-100,휴켐스,069260,-18350,-26100
+1780,-56.74,20170420,-612,+25.82,20180326,1406,0,25.82,0.55,0.00,-47.5,-94.71,3310951,12,+785,767,-735,2,520,+0.39,8364,168713,+997,+770,1299,,+1.03,500,원,+980,-612,-131,-0,0,+22.29,844,-757,+3,흥아해운,003280,-537,+770
+249000,-28.92,20171211,-149500,+18.39,20171208,0,0,62.45,0.00,0.00,,+169.47,39494,12,+179000,171500,280,2,123480,+3.21,9387,17284,+222500,-170000,30593,,+0.09,1000,원,+232000,-150500,265,-0,0,+33.52,173,-170000,+5500,BGF리테일,282330,-120500,+177000
+102000,-24.90,20171108,-71500,+7.13,20180306,185295,8045,-2.42,0.41,9.52,2.7,+241.93,854,12,+77000,76700,143,5,55220,-0.13,1210,1154,+99700,+77000,884,,+0.01,5000,원,+102000,-71500,170,-0,0,+1.52,58,-75400,-100,CS홀딩스,000590,-53700,-76600
+913,-13.14,20170921,-620,+27.90,20171227,832,0,25.19,0.95,0.00,-0.5,-72.88,508812,12,+796,780,-8,2,560,+1.67,1995,197364,+1010,780,1565,,+0.54,500,원,+894,-630,41,-0,0,+2.32,987,780,+13,DB,012030,-546,+793
+23450,-38.17,20170612,-11300,+28.32,20171221,7682,2042,3.96,1.89,7.10,27.6,+100.23,274617,12,+14650,14250,1102,2,10830,+1.75,6797,44368,+18500,-14150,6433,,+2.51,5000,원,+17100,-11600,1432,-0,0,+18.72,2218,-14050,+250,DB하이텍,000990,-10000,+14500
+4295,-17.00,20180129,-2680,+33.02,20171222,3787,290,11.37,0.94,12.29,6.2,-90.57,555766,12,+3585,3520,225,2,2600,+1.28,33874,82534,+4575,+3550,2942,,+2.65,2500,원,+4295,-2795,480,-0,0,+4.64,2063,-3470,+45,GS글로벌,001250,-2465,+3565
+7000,-12.43,20170802,-5620,+9.07,20171115,14663,918,,0.42,6.68,7.9,-56.47,110423,12,+6150,6100,2644,2,4630,+0.49,17741,155439,+7930,6100,9528,,+0.27,5000,원,+6980,-5910,3480,-0,0,+44.23,7772,-6070,+30,JB금융지주,175330,-4270,+6130
+11700,-20.68,20180411,-7490,+23.90,20170926,1876,0,17.15,4.95,0.00,38.0,-47.60,468384,12,+9410,9240,569,2,6830,+0.43,6839,63259,+12000,9240,5870,,+1.80,500,원,+11700,-7870,414,-0,0,+4.37,316,-9130,+40,JW홀딩스,096760,-6470,+9280
+74100,-9.85,20171123,-61400,+8.79,20170425,136803,7238,0.08,0.49,9.23,6.8,-11.88,314,12,+66900,66300,584,2,47730,+0.75,7533,4225,+86100,66300,2822,,+0.03,5000,원,+68800,-62000,364,-0,0,+31.60,211,66300,+500,KPX홀딩스,092230,-46500,+66800
+2650,-10.75,20170413,-2120,+11.56,20180326,3530,183,1.84,0.67,12.92,4.7,-51.69,305084,12,+2370,2355,74,2,1740,+0.42,9678,42685,+3060,-2345,1010,,+2.36,500,원,+2630,-2120,101,-0,0,+6.71,238,-2320,+10,KTcs,058850,-1650,+2365
+96500,-12.33,20180125,-67200,+25.89,20170502,78889,6114,5.83,1.07,13.84,16.0,-98.57,168426,12,+85300,85000,24356,5,66300,-0.47,118411,172557,+110500,+85300,145983,,+0.02,5000,원,+96500,-82400,21858,-0,0,+33.17,8628,-84100,-400,LG,003550,-59500,-84600
+73000,-8.22,20180115,-46650,+43.62,20170411,35486,2752,9.13,1.89,24.35,9.5,+160.64,344617,12,+69800,65500,1060,2,47160,+2.29,23437,30000,+85100,+68000,20100,,+0.17,5000,원,+73000,-53700,1584,-0,0,+15.84,1500,+67000,+1500,LS산전,010120,-45900,+67000
+1830,-20.49,20170628,-1335,+8.99,20170926,920,162,7.85,1.58,8.98,9.2,-95.46,916821,12,+1465,1450,99,2,1070,+0.34,1881,111134,+1885,+1455,1617,,+4.42,500,원,+1505,-1350,142,-0,0,+36.40,556,-1445,+5,SH에너지화학,002360,-1015,+1455
+5230,-18.45,20180126,-3970,+7.43,20171221,8266,603,7.91,0.52,7.07,5.4,+106.30,12901,12,+4285,4240,129,2,3130,+0.59,2306,29085,+5510,4240,1240,,+0.28,500,원,+5230,-4000,117,-0,0,+15.19,145,-4225,+25,SIMPAC,009160,-2970,+4265
+1940,-38.66,20170609,-1095,+8.68,20170926,1281,36,,0.93,33.06,4.4,+106.15,2126387,12,+1190,1180,188,2,820,+0.85,2069,320117,+1530,-1175,3809,,+4.93,500,원,+1425,-1130,285,-0,0,+7.71,1601,-1170,+10,SK증권,001510,-830,+1190
+17050,-13.49,20180209,-12950,+13.90,20180308,24799,1075,9.44,0.59,13.72,3.7,-52.68,29526,12,+14900,14550,253,2,10470,+1.37,3608,27415,+18900,+14650,4044,,+0.38,500,원,+17050,-12950,423,-0,0,+2.26,137,14550,+200,경방,000050,-10200,+14750
+48250,-40.62,20180206,-19550,+46.55,20171222,38034,2153,,0.75,13.31,-5.2,+108.07,1594,12,+28900,28600,-30,2,17730,+0.17,220,1571,+37150,28600,450,,0.00,5000,원,+48250,-19650,-7,-0,0,+16.82,79,28600,+50,경인전자,009140,-20050,+28650
+5160,-6.10,20180420,-2300,+110.65,20170926,2061,218,52.41,2.35,22.22,-2.2,-71.27,13920834,12,+5160,4790,-20,2,3540,+1.15,1016,43338,+6220,+4805,2100,,+9.31,500,원,+5160,-2450,22,-0,0,+1.70,217,-4325,+55,광명전기,017040,-3355,+4845
+69900,-15.16,20171129,-46300,+28.08,20170518,75108,4490,5.49,0.79,13.21,9.2,-77.59,6871,12,+60000,59000,420,2,43660,+0.51,10760,5811,+76700,+59200,3446,,+0.27,5000,원,+67800,-54600,565,-0,0,+32.76,291,-58700,+300,국도화학,007690,-41300,+59300
+2995,-22.54,20180201,-2120,+9.43,20170929,858,0,8.58,2.70,0.00,41.2,-53.20,55684,12,+2320,2295,186,2,1650,+1.09,1804,43133,+2980,2295,1001,,+0.62,500,원,+2995,-2190,131,-0,0,+0.78,216,-2275,+25,금양,001570,-1610,+2320
+14500,-18.62,20170707,-8260,+42.86,20170915,8797,1021,15.78,1.34,11.56,27.1,-48.53,216670,12,+11900,11800,953,3,8490,0.00,12979,35850,+15300,+11900,4230,,+0.55,5000,원,+13000,-9240,311,-0,0,+8.44,1792,-11450,0,금호산업,002990,-8300,11800
+9320,-22.10,20170522,-6980,+4.01,20180305,20610,0,21.77,0.35,0.00,0.8,+119.12,5888,12,+7300,7200,16,2,5180,+0.83,2094,6868,+9360,-7170,499,,0.00,1000,원,+7730,-6980,5,-0,0,+2.68,69,-7170,+60,남영비비안,002070,-5040,+7260
+6120,-20.34,20180315,-2250,+116.67,20170411,1277,0,113.15,3.82,0.00,73.0,-47.49,132421,12,+4940,4850,2231,2,3290,+0.52,9003,45235,+6300,-4755,2205,,0.00,5000,원,+6120,-3735,-120,-0,0,+1.22,2262,-4755,+25,대성산업,128820,-3395,+4875
+1025,-7.22,20180213,-770,+23.51,20180206,1296,102,22.10,0.73,9.32,-2.2,+105.33,508459,12,+954,931,-30,2,670,+2.15,3121,106585,+1210,-925,1014,,+2.09,500,원,+1025,-770,-27,-0,0,+4.28,533,-925,+20,대영포장,014160,-652,+951
+65500,-68.63,20170424,-11700,+75.64,20170518,8382,462,9.75,2.45,44.48,12.9,-50.93,79677,12,+20600,20100,857,2,14470,+2.24,11240,58142,+26100,+20200,11948,,+0.55,500,원,+24750,-16800,845,-0,0,+6.47,291,-19900,+450,대웅,003090,-14100,+20550
+1775,-15.49,20170414,-1065,+40.85,20171222,368,0,22.95,4.08,0.00,-12.6,-71.99,5271982,12,+1595,1495,-488,2,1040,+0.33,15876,856473,+1940,+1550,12847,,0.00,500,원,+1595,-1105,547,-0,0,+0.85,4282,-1450,+5,대한전선,001440,-1050,+1500
+8890,-4.39,20180417,-4610,+84.38,20170412,6704,38,12.81,1.27,223.68,5.1,-72.95,529875,12,+8500,8140,117,2,6020,+4.42,3990,33720,+10550,-8120,2866,,+1.97,500,원,+8890,-4630,165,-0,0,+1.23,169,-7920,+360,도화엔지니어링,002150,-5700,+8500
+17700,-22.03,20180226,-9690,+42.41,20171222,0,0,70.46,0.00,0.00,,+126.31,15668,12,-14000,14050,2,5,10110,-1.78,283,13733,+18250,-14000,1895,,+0.07,500,원,+17700,-10000,14,-0,0,+3.46,69,-13750,-250,동아타이어,282690,-9850,-13800
+4635,-7.77,20180413,-1020,+319.12,20170502,772,0,,5.54,0.00,-33.9,-87.07,1002305,12,+4330,4270,-203,2,2980,+0.12,863,94336,+5550,-4230,4033,,+0.45,500,원,+4635,-1445,-78,-0,0,+0.13,472,-4195,+5,동양네트웍스,030790,-2990,+4275
+3045,-14.29,20180420,-1580,+65.19,20170922,2029,56,12.74,1.29,46.61,1.1,-90.41,22116270,12,+3045,2450,15,2,1760,+6.53,3738,65389,+3185,+2900,1707,,+6.58,500,원,+3045,-1620,108,-0,0,+8.30,327,+2470,+160,동양물산,002900,-1715,+2610
+4025,-15.78,20170525,-2805,+20.86,20180209,12026,0,13.67,0.28,0.00,-18.9,+118.60,494739,12,+3510,3290,-1840,2,2300,+3.04,15359,61614,+4275,+3510,2089,,+0.01,500,원,+3510,-2805,589,-0,0,+0.19,408,+3300,+100,두산건설,011160,-2305,+3390
+6240,-4.81,20180315,-3220,+84.47,20170421,7687,0,21.82,0.77,0.00,-1.9,-91.55,537947,12,+5990,5890,-103,2,4120,+0.85,7689,69500,+7650,5890,4128,,+0.91,1000,원,+6240,-3710,135,-0,0,+3.55,695,-5780,+50,두산엔진,082740,-4130,+5940
+11750,-20.17,20180125,-7710,+21.66,20170529,9932,214,5.97,0.94,43.83,8.1,-57.01,2538667,12,+9590,9310,2966,2,6880,+0.75,65679,208147,+12100,+9530,19524,,+1.49,5000,원,+11750,-8030,6608,-0,0,+12.69,10407,-9200,+70,두산인프라코어,042670,-6520,+9380
+4665,-32.26,20170901,-2395,+31.94,20170414,3734,218,,0.85,14.50,14.2,+168.68,539468,12,+3195,3065,746,2,2200,+3.10,22800,134280,+3980,3065,4243,,+1.57,1000,원,+3860,-2835,1011,-0,0,+9.92,1343,3065,+95,롯데손해보험,000400,-2150,+3160
+344500,-34.40,20171205,-218500,+3.43,20180320,155957,21303,10.06,1.45,10.61,0.3,+112.97,62159,12,+231000,229500,183,5,165240,-1.53,56847,9391,+298000,+230000,21225,,+0.29,5000,원,+314000,-218500,835,-0,0,+38.24,470,-225500,-3500,만도,204320,-161000,-226000
+28800,-28.99,20171027,-16150,+26.63,20170411,14796,2189,,1.38,9.34,22.5,-41.06,43806,12,+20650,20600,3846,5,16060,-0.73,64287,110338,+26750,20600,22564,,+0.05,500,원,+25400,-19700,5136,-0,0,+20.04,552,-20250,-150,메리츠화재,000060,-14450,-20450
+364,-37.36,20170411,-210,+8.57,20171221,116,0,,1.97,0.00,-20.4,+147.86,7383426,12,+230,223,-137,2,160,+2.24,345,631818,+289,+225,1441,,+0.05,100,원,+261,-216,-95,-0,0,+2.71,632,+224,+5,미래산업,025560,-157,+228
+1380,-49.49,20170524,-452,+54.20,20171016,642,0,,1.09,0.00,-4.6,-56.84,3010110,12,+703,684,-27,2,450,+1.90,77,103587,+889,-677,722,,+0.28,500,원,+827,-500,-29,-0,0,+0.69,518,-663,+13,미래아이앤지,007120,-479,+697
+1370,-12.41,20170510,-918,+30.72,20170922,1037,0,12.78,1.16,0.00,11.5,-56.99,2364789,12,+1220,1165,107,2,880,+3.00,996,96571,+1510,1165,1159,,+3.83,500,원,+1235,-954,21,-0,0,+4.77,483,-1150,+35,보해양조,000890,-820,+1200
+3275,-9.92,20170529,-2550,+15.69,20180117,5507,158,15.09,0.54,18.67,2.1,+270.66,203278,12,+3070,2840,23,2,2040,+3.87,1461,20000,+3690,+2890,590,,+0.37,500,원,+3100,-2550,13,-0,0,+6.26,100,+2855,+110,부국철강,026940,-1990,+2950
+39700,-9.07,20170706,-33850,+6.65,20170411,49493,4969,3.37,0.73,7.27,8.0,-44.45,1971,12,+36700,36150,450,5,26020,-0.14,9352,11000,+46950,+36700,3971,,0.00,5000,원,+39100,-34850,378,-0,0,+1.78,550,-35800,-50,부산가스,015350,-25350,-36100
+91800,-22.66,20170609,-65300,+8.73,20171226,67221,5341,8.91,1.06,13.29,12.2,+302.04,43041,12,+72300,70300,541,2,53420,+1.00,8160,5000,+91300,+70400,3550,,+1.99,5000,원,+76100,-65800,591,-0,0,+5.92,250,70300,+700,사조산업,007160,-49300,+71000
+4485,-21.96,20170425,-3145,+11.29,20180116,9543,92,9.08,0.37,38.04,0.1,+100.33,22488,12,+3555,3500,1,3,2520,0.00,1369,11000,+4550,-3415,385,,+0.15,500,원,+3640,-3145,35,-0,0,+32.74,55,-3410,0,삼아알미늄,006110,-2450,3500
+110000,-17.45,20180126,-78900,+15.08,20180326,99363,9000,8.46,0.91,10.09,3.3,-50.12,7154,12,+91300,90600,492,2,67040,+0.22,20412,10290,+117500,90600,9343,,+0.23,5000,원,+110000,-78900,889,-0,0,+4.20,514,-89800,+200,삼양사,145990,-63500,+90800
+8020,-22.57,20170808,-6120,+1.47,20180412,11153,1175,1.15,0.56,5.29,6.1,-65.23,3916,12,+6240,6200,133,2,4460,+0.16,1835,19200,+8060,+6240,1192,,0.00,500,원,+7510,-6120,167,-0,0,+69.62,96,-6180,+10,새론오토모티브,075180,-4340,+6210
+8000,-96.94,20170801,-227,+7.93,20180410,79,1,30.23,3.10,245.00,0.7,-53.70,7490050,12,+245,239,2,2,140,+2.51,565,337410,+310,+240,827,,+0.93,100,원,+319,-227,9,-0,0,+2.15,337,-238,+6,서울식품,004410,-168,+245
+3810,-27.03,20180201,-2000,+39.00,20170731,1623,0,37.93,1.71,0.00,-9.4,+475.75,1237462,12,+2985,2685,-27,2,1870,+3.54,461,19487,+3490,-2660,542,,+1.69,500,원,+3810,-2165,-5,-0,0,+0.75,97,-2620,+95,성문전자,014910,-1880,+2780
+16050,-17.45,20170413,-12200,+8.61,20171212,32548,1827,8.04,0.41,7.25,4.1,-71.46,12294,12,+13250,13150,314,2,9460,+0.76,6661,19309,+17050,13150,2558,,+0.09,500,원,+14100,-12250,115,-0,0,+7.45,97,-13000,+100,세방,004360,-9250,+13250
+2595,-39.11,20170518,-1400,+12.86,20180115,540,277,24.07,2.93,5.70,-15.8,-60.60,123173,12,+1595,1575,-25,2,1030,+0.32,1645,29563,+2045,-1565,467,,+0.10,1000,원,+1890,-1400,7,-0,0,+0.48,296,-1550,+5,세하,027970,-1105,+1580
+408500,-3.30,20180418,-178000,+121.91,20170908,328499,23091,10.04,1.20,17.11,5.5,-63.49,41744,12,+397500,389000,2136,2,287860,+1.54,38714,9845,+505000,389000,38888,,+0.10,5000,원,+408500,-278000,3457,-0,0,+28.33,492,-388500,+6000,신세계,004170,-272500,+395000
+62900,-7.31,20171120,-49050,+18.86,20170412,65617,6601,,0.89,8.83,5.9,-38.24,4614,3,+58500,57400,667,2,42470,+1.57,2026,9386,+74600,-57000,5472,,+0.02,5000,원,+62200,-55300,835,-0,0,+10.67,469,-56800,+900,신영증권,001720,-40200,+58300
+144000,-5.90,20180420,-96500,+40.41,20170518,296531,18309,2.20,0.46,7.40,6.6,-88.90,18484,12,+144000,140000,735,5,100800,-3.21,11978,2191,+182000,+141000,2969,,+0.23,5000,원,+144000,-110000,641,-0,0,+7.38,110,-134500,-4500,아세아,002030,-98000,-135500
+6290,-62.40,20180322,-2300,+2.83,20180419,1154,0,15.96,2.05,0.00,-33.3,-47.34,153686,12,+2410,2365,-144,3,1560,0.00,2517,23851,+3070,+2410,564,,+0.34,500,원,+6290,-2300,47,-0,0,+1.29,119,-2310,0,에쓰씨엔지니어링,023960,-1660,2365
+29500,-39.49,20170424,-14150,+26.15,20170925,11285,1043,13.34,1.58,17.11,3.3,-85.29,150608,12,-18150,18200,88,5,12740,-1.92,3733,24823,+23650,-18150,4431,,+1.39,500,원,+21200,-16400,112,-0,0,+11.55,124,-17700,-350,에이블씨엔씨,078520,-12750,-17850
+19450,-28.53,20180109,-1750,+694.29,20170926,2086,147,146.09,6.66,94.56,2.5,-78.79,826327,12,+14450,14100,23,5,8740,-1.42,449,49775,+18300,14100,6919,,+1.69,500,원,+19450,-12500,18,-0,0,+0.33,249,-13850,-200,에이프로젠 KIC,007460,-9900,-13900
+5480,-13.23,20170906,-4375,+8.69,20170727,5657,559,3.23,0.84,8.51,23.2,+171.42,64058,12,+4825,4720,296,2,3390,+0.74,1646,20000,+6130,4720,951,,+1.24,500,원,+5480,-4390,125,-0,0,+52.46,100,-4680,+35,영보화학,014440,-3305,+4755
+60900,-10.02,20170621,-49500,+10.71,20170921,62909,5963,2.14,0.87,9.19,8.2,-77.90,1565,12,54900,54900,1176,5,39520,-0.18,23848,13636,+71300,54900,7472,,0.00,500,원,+58700,-51000,2103,-0,0,+23.79,68,-54600,-100,영원무역홀딩스,009970,-38500,-54800
+2090,-14.11,20170524,-1330,+34.96,20180117,1488,212,12.63,1.21,8.47,6.8,+118.35,743427,12,+1795,1760,47,2,1260,+1.99,1805,45451,+2285,+1780,816,,+3.97,500,원,+1985,-1330,72,-0,0,+1.91,236,-1745,+35,영화금속,012280,-1235,+1795
+8970,-19.29,20170421,-6400,+13.12,20171016,8043,696,4.03,0.90,10.40,8.6,+130.18,206971,12,+7280,7110,249,2,5260,+1.83,6243,34621,+9240,7110,2507,,+1.03,500,원,+7770,-6620,342,-0,0,+15.00,173,-7000,+130,웅진씽크빅,095720,-4980,+7240
+55000,-2.00,20180419,-43500,+23.91,20180122,70614,5609,6.73,0.76,9.61,6.2,-73.82,26018,12,+54500,52600,411,2,39970,+2.47,7624,8890,+68300,-52500,4792,,+0.22,5000,원,+55000,-43500,671,-0,0,+7.30,444,-52100,+1300,유니드,014830,-36900,+53900
+6400,-36.64,20170421,-3495,+16.02,20180413,3538,0,,1.15,0.00,-14.7,-85.58,39249,12,+4200,4060,-66,5,2760,-0.12,319,13195,+5270,4060,535,,+1.34,500,원,+4650,-3495,-10,-0,0,+0.47,66,-3900,-5,유엔젤,072130,-2845,-4055
+18000,-19.17,20171027,-14250,+2.11,20180412,30841,592,,0.47,24.58,1.7,-69.38,2748,12,+14600,14400,79,2,10360,+1.04,170,11340,+18700,+14600,1650,,+0.04,5000,원,+15950,-14250,73,-0,0,+2.89,567,14400,+150,유화증권,003460,-10100,+14550
+41600,-37.62,20170911,-19900,+30.40,20171220,11539,703,20.62,2.25,36.91,6.3,-32.13,56620,12,+26550,26200,134,5,18860,-0.95,1263,16770,+34050,+26300,4352,,+1.88,500,원,+29350,-20500,167,-0,0,+5.82,84,-25600,-250,이연제약,102460,-18350,-25950
+5800,-2.41,20170907,-4380,+29.22,20180206,8627,38,19.04,0.66,148.95,-0.7,-53.66,753449,12,+5700,5420,-21,2,3900,+4.43,7620,37080,+7040,+5500,2099,,+2.49,1000,원,+5780,-4380,60,-0,0,+3.08,371,-5350,+240,일진전기,103590,-3800,+5660
+29600,-39.86,20171124,-15600,+14.10,20180410,15348,877,3.59,1.16,20.30,8.5,-82.21,256273,12,+18000,17850,249,5,13200,-0.28,4456,17900,+23200,+17900,3186,,+3.02,500,원,+29400,-15600,279,-0,0,+13.27,90,-17550,-50,자화전자,033240,-12500,-17800
+26900,-26.21,20170411,-18350,+8.17,20180112,96215,0,,0.21,0.00,-7.8,-22.48,1327,12,+20100,19950,-130,5,13960,-0.50,1825,1680,+25900,+20100,333,,0.00,5000,원,+22000,-18350,-181,-0,0,+0.10,84,-19800,-100,전방,000950,-14000,-19850
+28050,-6.60,20180418,-4930,+431.44,20170728,4065,876,30.22,6.45,29.91,25.7,-53.71,1450254,12,+27150,25950,274,2,18160,+0.96,1297,26484,+33700,-25600,6939,,+10.23,500,원,+28050,-14150,223,-0,0,+4.88,132,-25350,+250,제이준코스메틱,025620,-18200,+26200
+43800,-12.90,20171110,-35000,+9.00,20171025,30856,5892,8.48,1.24,6.47,10.2,-74.00,1514,12,+38200,38000,220,2,28120,+0.39,1743,6649,+49400,+38200,2537,,+0.07,5000,원,+40900,-37050,246,-0,0,+0.61,342,-37550,+150,조광피혁,004700,-26600,+38150
+19200,-9.11,20180419,-11050,+57.92,20170925,8562,213,45.22,2.04,81.92,2.5,-29.61,179978,12,+17900,17650,11,5,12700,-1.13,599,5192,+22900,+17900,906,,+2.57,5000,원,+19200,-11150,16,-0,0,+0.90,260,-16500,-200,조비,001550,-12400,-17450
+3550,-21.69,20180202,-2700,+2.96,20180328,5394,301,4.00,0.52,9.24,3.3,+151.58,43688,12,+2790,2770,174,2,2040,+0.36,2652,55895,+3600,2770,1554,,+0.59,500,원,+3550,-2700,157,-0,0,+4.30,279,-2765,+10,진양홀딩스,100250,-1940,+2780
+3700,-25.41,20170531,-2260,+22.12,20171016,5896,272,8.67,0.47,10.15,5.0,+196.46,174178,12,+2815,2645,90,2,1850,+4.35,3646,30000,+3435,+2785,828,,+0.19,500,원,+2865,-2300,116,-0,0,+0.33,150,+2680,+115,KCTC,009070,-1855,+2760
+7320,-28.01,20170413,-4500,+17.11,20171211,0,0,,0.00,0.00,,+230.77,288165,12,+5350,5120,,2,3580,+2.93,,47870,+6650,+5140,2523,,+2.01,0.25,USD,+5650,-4520,,-0,0,+12.22,12,-5110,+150,코라오홀딩스,900140,-3590,+5270
+2830,-15.90,20180419,-1040,+128.85,20171227,797,0,29.75,2.99,0.00,-3.1,-31.95,7351716,12,+2420,2375,-6,2,1660,+0.21,1141,30907,+3085,-2305,736,,+0.75,500,원,+2830,-1135,7,-0,0,+0.84,155,-2080,+5,코아스,071950,-1665,+2380
+83000,-38.07,20170703,-47150,+9.01,20180326,45691,1553,13.34,1.12,33.10,14.2,-79.76,17346,12,+51600,51000,1096,2,36720,+0.78,43930,12061,+66300,-50600,6199,,+1.62,5000,원,+64800,-47150,1068,-0,0,+8.82,603,-50600,+400,코오롱,002020,-35700,+51400
+1460,-9.59,20180418,-508,+159.84,20170816,749,0,21.34,1.76,0.00,-10.7,+116.51,1090281,12,+1360,1335,-71,5,900,-1.12,1562,124733,+1735,-1325,1646,,+0.88,500,원,+1460,-621,67,-0,0,+1.45,624,-1290,-15,큐로,015590,-935,-1320
+5900,-3.05,20180402,-4680,+22.22,20170418,6047,84,6.23,0.95,68.10,6.1,-94.30,13158,12,+5850,5680,78,2,4080,+0.70,5637,29229,+7380,+5840,1672,,+0.07,500,원,+5900,-4980,196,-0,0,+3.76,146,-5650,+40,태경산업,015890,-3980,+5720
+6250,-23.84,20170512,-4395,+8.30,20170926,8244,329,11.91,0.58,14.47,1.7,+113.00,21568,12,+4805,4730,16,2,3400,+0.63,489,11600,+6140,+4760,552,,+0.42,500,원,+4970,-4450,18,-0,0,+0.69,58,4730,+30,태경화학,006890,-3315,+4760
+13450,-19.33,20180202,-5830,+86.11,20170411,10477,1,4.62,1.04,10850.00,10.1,-41.82,403065,12,11050,11050,1233,5,8170,-1.81,32664,76400,+14350,-10950,8289,,+0.68,500,원,+13450,-9820,3111,-0,0,+8.81,382,-10550,-200,태영건설,009410,-7750,-10850
