250최고,250최고가대비율,250최고가일,250최저,250최저가대비율,250최저가일,BPS,EPS,EV,PBR,PER,ROE,거래대비,거래량,결산월,고가,기준가,당기순이익,대비기호,대용가,등락율,매출액,상장주식,상한가,시가,시가총액,시가총액비중,신용비율,액면가,액면가단위,연중최고,연중최저,영업이익,예상체결가,예상체결수량,외인소진률,자본금,저가,전일대비,종목명,종목코드,하한가,현재가
+29350,-27.77,20171205,-17650,+20.11,20180214,0,0,24.60,0.00,0.00,,+193.72,88671,12,+21500,21450,112,5,15440,-1.17,751,19839,+27850,-21200,4206,,+1.83,500,원,+23600,-17650,139,-0,0,+9.70,99,-20500,-250,케이씨텍,281820,-15050,-21200
+35550,-23.35,20170801,-26550,+2.64,20180416,43820,2904,2.30,0.62,9.38,4.1,-97.83,635282,12,+27300,27050,5615,2,21640,+0.74,233873,261112,+35150,+27100,71153,,+0.26,5000,원,+30550,-26550,13753,-0,0,+100.00,15645,27050,+200,KT,030200,-18950,+27250
+3685,-21.71,20170616,-2615,+10.33,20180326,4520,295,3.46,0.64,9.78,5.2,+102.39,71362,12,+2900,2875,83,2,2070,+0.35,4381,34802,+3735,+2900,1004,,+0.79,500,원,+3465,-2615,111,-0,0,+6.03,174,-2865,+10,케이티스,058860,-2015,+2885
+17200,-27.33,20170529,-11950,+4.60,20180416,11332,1443,2.82,1.10,8.66,10.3,-48.51,44291,12,+12750,12700,573,5,9390,-1.57,6858,47822,+16500,12700,5978,,+0.40,2500,원,+15000,-11950,754,-0,0,+32.01,1196,-12500,-200,스카이라이프,053210,-8900,-12500
+13500,-12.59,20170802,-10550,+11.85,20171212,17543,1304,,0.67,9.05,6.2,+303.61,728151,12,+11850,11550,1330,2,9000,+2.16,72081,120369,+15000,-11500,14204,,+0.05,500,원,+12400,-10750,1756,-0,0,+39.54,602,-11500,+250,코리안리,003690,-8100,+11800
+16200,-28.70,20170601,-9060,+27.48,20170926,20573,367,8.90,0.56,31.47,3.4,+721.34,257332,12,+11700,10600,152,2,7630,+8.96,36536,25210,+13750,+10800,2912,,+0.43,5000,원,+11700,-9610,725,-0,0,+2.82,1261,+10750,+950,코오롱글로벌,003070,-7450,+11550
+3985,-23.96,20170427,-2695,+12.43,20180227,0,0,38.30,0.00,0.00,0.6,+23590.00,2359,10,+3185,3085,3,5,2030,-1.78,32,9686,+4010,-3070,293,,0.00,5000,원,+3640,-2695,14,-0,0,+0.03,484,-3015,-55,트러스제7호,140890,-2160,-3030
+56000,-14.73,20180112,-36100,+32.27,20170420,75971,4421,,0.63,10.80,8.8,-44.87,561884,12,+48600,47500,21166,2,36100,+0.53,89324,300242,+61700,+47950,143366,,+0.12,5000,원,+56000,-40800,27181,-0,0,+72.26,15012,+47700,+250,하나금융지주,086790,-33250,+47750
+1920,-32.55,20170824,-1190,+8.82,20170609,0,0,,0.00,0.00,,+126.80,88809,8,+1315,1300,,5,850,-0.38,,22756,+1690,1300,295,,+0.26,0,원,+1850,-1280,,-0,0,0.00,1138,-1280,-5,하나니켈1호,099340,-910,-1295
+39350,0.00,20180430,-19350,+103.36,20170925,62974,1950,8.05,0.62,20.18,6.4,+209.65,110083,12,+39350,30300,84,1,21210,+29.87,2117,2000,+39350,+32100,787,,+2.87,5000,원,+39350,-21200,110,-0,0,+2.34,100,+32100,+9050,하이스틸,071090,-21250,+39350
+55500,-1.26,20180430,-40450,+35.48,20171102,100460,0,10.48,0.55,0.00,-14.0,+207.82,403054,12,+55500,53000,-11917,2,41340,+3.40,221723,92313,+68900,+53600,50588,,+0.10,5000,원,+55500,-42650,10339,-0,0,+36.06,4616,+53500,+1800,한국가스공사,036460,-37100,+54800
+2675,-7.29,20180129,-2290,+8.30,20170714,0,0,,0.00,0.00,,-24.14,9064,12,+2485,2475,,2,1780,+0.20,,80020,+3215,+2485,1984,,0.00,0,원,+2675,-2390,,-0,0,0.00,4001,-2470,+5,한국패러랠,168490,-1735,+2480
+60800,-18.50,20171208,-20000,+147.75,20170925,9711,2653,52.24,5.10,18.68,9.7,+247.55,118931,12,+49850,49300,44,2,30560,+0.51,672,4532,+64000,49300,2246,,+5.34,500,원,+56300,-39200,29,-0,0,+0.53,23,-47600,+250,한국화장품제조,003350,-34550,+49550
+42600,-22.89,20180319,-22300,+47.31,20170830,22302,0,38.41,1.47,0.00,1.7,+126.27,72996,12,+34500,34400,35,5,24760,-4.51,4180,13764,+44700,+34500,4521,,+2.96,500,원,+42600,-30850,-19,-0,0,+11.90,69,-32300,-1550,한독,002390,-24100,-32850
+12100,-14.88,20170728,-8830,+16.65,20171222,9014,926,6.53,1.14,11.12,9.1,+346.50,164975,12,+10650,9960,97,2,7370,+3.41,2008,10898,+12900,+10000,1122,,+2.49,500,원,+11750,-8970,108,-0,0,+4.38,54,+9970,+340,한미글로벌,053690,-6980,+10300
+8100,-13.70,20170607,-6400,+9.22,20170926,9684,0,12.91,0.72,0.00,4.8,+153.79,9324,12,+7080,7070,26,5,4940,-1.13,3228,5478,+9190,-7030,383,,+0.32,5000,원,+7190,-6480,67,-0,0,+0.32,274,-6970,-80,한성기업,003680,-4950,-6990
+2500,-45.00,20170421,-1255,+9.56,20170926,1618,31,2.18,0.85,44.35,7.1,+128.75,272007,12,+1435,1390,25,5,0,-1.08,2238,20493,+1805,-1375,282,,+1.59,500,원,+1795,-1295,34,-0,0,+6.81,102,-1375,-15,한솔PNS,010420,-975,-1375
+5210,-32.82,20170516,-2975,+17.65,20170420,2382,206,13.50,1.47,16.99,6.0,+169.32,186066,12,+3540,3445,47,2,2480,+1.60,562,32446,+4475,+3450,1136,,+4.97,500,원,+4395,-3235,62,-0,0,+23.77,162,-3400,+55,한신기계,011700,-2415,+3500
+44850,-31.88,20180112,-10700,+185.51,20170928,1998,40,263.13,15.29,763.75,5.4,+120.84,624712,12,31750,31750,58,5,22220,-3.78,842,52241,+41250,-31700,15960,,+2.98,500,원,+44850,-23700,35,-0,0,+4.86,261,-30050,-1200,한올바이오파마,009420,-22250,-30550
+38600,-25.00,20170918,-24800,+16.73,20170425,31850,4604,6.73,0.91,6.29,14.6,-84.84,484058,12,+29000,28700,8345,2,21230,+0.87,93418,164809,+37300,+28800,47712,,+0.94,5000,원,+36600,-28250,7564,-0,0,+28.77,8240,-28500,+250,한화케미칼,009830,-20100,+28950
+8590,-21.19,20170608,-5870,+15.33,20170915,8309,1603,7.58,0.81,4.22,11.4,+136.17,65732,12,+6860,6610,310,2,4750,+2.42,9144,31900,+8590,6610,2160,,+0.70,500,원,+8260,-6200,415,-0,0,+7.76,172,-6600,+160,현대EP,089470,-4630,+6770
+439000,-56.72,20170802,-151000,+25.83,20171227,0,0,14.37,0.00,0.00,,+279.27,244486,12,+194500,173500,466,2,131860,+9.51,18867,9876,+225500,+177000,18765,,+0.75,5000,원,+217000,-151500,952,-0,0,+8.61,494,+176500,+16500,현대건설기계,267270,-121500,+190000
+9510,-36.17,20170510,-4005,+51.56,20180212,4841,0,,1.25,0.00,-130.3,+455.02,69084199,12,+6540,5260,-12182,2,3780,+15.40,50280,311806,+6830,+5300,18927,,+0.02,5000,원,+6540,-4005,-4068,-0,0,+5.79,15590,-5140,+810,현대상선,011200,-3690,+6070
+64300,-12.44,20180130,-49050,+14.78,20170419,123374,3251,4.44,0.46,17.32,3.2,+498.51,16356,12,+56800,52200,87,2,36540,+7.85,2084,2200,+67800,52200,1239,,+0.06,5000,원,+64300,-50800,110,-0,0,+15.73,110,-51600,+4100,화천기공,000850,-36600,+56300
+3595,-21.56,20170605,-2650,+6.42,20180326,1530,149,10.84,1.84,18.93,8.0,+317.97,132613,12,+2830,2825,46,5,2090,-0.18,1646,35931,+3670,+2830,1013,,+1.34,500,원,+3000,-2650,66,-0,0,+1.39,180,-2775,-5,CJ씨푸드,011150,-1980,-2820
+49800,-12.25,20180129,-24800,+76.21,20170419,14721,1963,5.85,2.97,22.26,28.7,+135.81,37560,12,+45200,44400,749,5,31960,-1.58,5605,15400,+57700,+44750,6730,,+0.43,500,원,+49800,-36150,981,-0,0,+22.17,77,-43700,-700,F&F,007700,-31100,-43700
+29700,-4.04,20180116,-12950,+120.08,20170518,17950,1175,4.99,1.59,24.26,1.9,+148.92,140113,12,+28500,27700,102,2,17170,+2.89,10995,12433,+36000,27700,3543,,+2.83,5000,원,+29700,-20800,762,-0,0,+9.41,645,-27200,+800,KG케미칼,001390,-19400,+28500
+188000,-38.03,20170831,-115500,+0.87,20180405,75145,209,5.97,1.55,557.42,9.4,-86.11,235878,12,+118500,116500,1748,3,86210,0.00,76414,23667,+151000,116500,27572,,+1.72,5000,원,+160500,-115500,2965,-0,0,+15.89,1183,-116000,0,LG이노텍,011070,-82000,116500
+447500,-19.55,20180130,-270000,+33.33,20170621,188597,17417,5.93,1.91,20.67,12.9,-98.95,155327,12,+361000,354500,20220,2,269420,+1.55,256980,70592,+460500,-351500,254132,,+0.28,5000,원,+447500,-350500,29285,-0,0,+40.10,3530,-351500,+5500,LG화학,051910,-248500,+360000
+88500,-11.98,20170809,-62500,+24.64,20170420,76132,6056,7.79,1.02,12.86,11.5,+363.64,250729,12,+80000,74200,3648,2,57870,+4.99,95151,32200,+96400,+74600,25084,,+0.19,5000,원,+85400,-64800,4072,-0,0,+17.63,1610,+74600,+3700,LS,006260,-52000,+77900
+10350,-29.28,20170616,-7160,+2.23,20180105,20125,0,,0.36,0.00,-4.9,+288.06,28699,12,+7460,7410,-309,5,5180,-1.21,4363,32473,+9630,+7460,2377,,+0.08,2500,원,+8550,-7160,-375,-0,0,+13.32,837,-7220,-90,S&T중공업,003570,-5190,-7320
+5650,-50.35,20170714,-2570,+9.14,20180404,2820,0,123.96,0.99,0.00,0.3,+212.46,413948,12,+2865,2845,4,5,1930,-1.41,1433,44964,+3695,-2810,1261,,+0.62,500,원,+5150,-2570,-18,-0,0,+0.66,225,-2755,-40,SG충방,001380,-1995,-2805
+20850,-46.76,20170628,-7600,+46.05,20170420,3878,0,24.03,2.86,0.00,-5.8,+444.44,50151,12,+11350,10400,-60,2,6240,+6.73,4701,23009,+13500,10400,2554,,0.00,2500,원,+15750,-7610,107,-0,0,0.00,575,-10050,+700,STX엔진,077970,-7300,+11100
+27300,-1.10,20180430,-21500,+25.58,20171219,63319,975,12.95,0.43,27.69,0.5,+208.51,26253,12,+27300,25500,15,2,18360,+5.88,8370,4160,+33150,+25600,1123,,+0.32,5000,원,+27300,-21550,79,-0,0,+5.25,208,+25600,+1500,가온전선,000500,-17850,+27000
+44000,-26.36,20170420,-31450,+3.02,20180326,71406,5335,4.20,0.45,6.07,4.9,-40.97,6109,12,+32500,31800,220,2,23530,+1.89,3424,6500,+41300,+32200,2106,,+0.17,1000,원,+37450,-31450,123,-0,0,+13.26,65,-31750,+600,강남제비스코,000860,-22300,+32400
+73300,-18.55,20180207,-30800,+93.83,20170925,18529,2925,12.31,3.22,20.41,10.7,+131.42,53443,12,+59900,58300,270,2,44300,+2.40,6847,12740,+75700,+58500,7605,,+0.61,1000,원,+73300,-46900,478,-0,0,+9.64,127,-57900,+1400,경동나비엔,009450,-40900,+59700
+3750,-24.00,20180213,-2295,+24.18,20170519,3515,38,4.35,0.81,75.00,1.4,+260.57,164029,12,+2940,2890,29,5,2020,-1.38,1774,57944,+3755,2890,1651,,+0.37,500,원,+3750,-2690,83,-0,0,+23.13,290,-2800,-40,광전자,017900,-2025,-2850
+4150,-10.96,20170727,-3015,+22.55,20171211,4012,401,8.55,0.92,9.21,10.5,+4650.50,540016,12,+3795,3500,151,2,2520,+5.57,4901,34869,+4550,+3510,1288,,+0.49,500,원,+3795,-3205,136,-0,0,+1.29,174,+3510,+195,극동유화,014530,-2450,+3695
+27800,-32.37,20180418,-2535,+641.62,20170419,790,125,,23.80,150.40,-85.8,-70.49,719700,12,+19950,19800,-118,5,12270,-5.05,447,21886,+25700,+19950,4115,,+4.37,500,원,+27800,-5840,-5,-0,0,+0.32,109,-18450,-1000,나노메딕스,074610,-13900,-18800
+1405,-16.01,20170613,-955,+23.56,20180305,1109,185,6.25,1.06,6.38,16.1,+277.97,1497517,12,+1205,1135,217,2,810,+3.96,4007,110179,+1475,1135,1300,,+4.06,500,원,+1205,-955,208,-0,0,+6.53,551,1135,+45,남선알미늄,008350,-795,+1180
+9670,-8.17,20171129,-7760,+14.43,20180411,13510,464,7.09,0.66,19.14,10.2,+746.91,322434,12,+9250,8650,294,2,6400,+2.66,5514,20000,+11200,-8630,1776,,+1.83,500,원,+9250,-7760,278,-0,0,+4.34,100,-8580,+230,노루페인트,090350,-6060,+8880
+11650,-22.06,20180112,-6500,+39.69,20170427,8849,0,11.43,1.03,0.00,4.5,+874.64,947284,12,+9420,8080,99,2,5650,+12.38,6101,23728,+10500,+8400,2155,,+0.67,1000,원,+11650,-6900,172,-0,0,+3.37,237,+8240,+1000,대동공업,000490,-5660,+9080
+10300,-38.06,20170607,-5500,+16.00,20180326,9266,499,8.57,0.69,12.79,4.5,-84.94,137157,12,+6490,6200,67,2,4340,+2.90,2329,16672,+8060,+6240,1064,,+2.10,1000,원,+7050,-5500,121,-0,0,+3.50,167,-6130,+180,대림B&Co,005750,-4340,+6380
+14750,-20.00,20170721,-8510,+38.66,20180308,17795,1765,2.54,0.66,6.69,6.9,+827.71,641584,12,+12500,10550,296,2,7590,+11.85,12285,24647,+13700,+10900,2908,,+0.72,1000,원,+12500,-8510,471,-0,0,+15.12,246,+10850,+1250,대한제강,084010,-7400,+11800
+274000,-12.96,20170511,-175500,+35.90,20170925,145215,13901,11.01,1.64,17.16,9.0,-35.27,2061,12,+243500,236500,514,2,170280,+0.85,25526,3859,+307000,-236000,9204,,+0.06,5000,원,+272500,-202000,724,-0,0,+5.25,193,-235000,+2000,동원F&B,049770,-166000,+238500
+40500,-19.51,20170426,-30150,+8.13,20180405,33435,2,8.38,0.98,16300.00,8.1,+237.18,336738,12,+32700,31550,2738,2,24600,+3.33,33892,100249,+41000,+31900,32681,,+0.22,500,원,+37700,-30150,3945,-0,0,+26.65,501,+31700,+1050,두산밥캣,241560,-22100,+32600
+7950,-16.98,20180223,-4410,+49.66,20170517,6648,817,4.84,0.99,8.08,9.9,+628.31,216077,12,+6650,6350,142,2,4690,+3.94,3450,18236,+8250,+6380,1204,,+1.85,2500,원,+7950,-5930,220,-0,0,+3.75,456,-6250,+250,두올,016740,-4450,+6600
+225500,-15.74,20171030,-139000,+36.69,20180109,0,0,51.12,0.00,0.00,,+150.65,4155,12,+190000,186500,19,2,138010,+1.88,4048,4209,+242000,186500,7997,,+0.04,500,원,+192500,-139000,84,-0,0,+25.81,21,-183500,+3500,롯데제과,280360,-131000,+190000
+6980,-29.37,20170419,-4300,+14.65,20170926,1876,149,18.05,2.63,33.09,6.0,+143.06,196855,12,+4995,4925,41,2,3540,+0.10,1174,36571,+6400,+4965,1803,,+3.01,500,원,+5440,-4415,50,-0,0,+1.78,189,-4845,+5,모나리자,012690,-3450,+4930
+4395,-21.50,20170427,-2780,+24.10,20170926,3859,299,9.25,0.89,11.54,3.7,+521.56,761175,12,+3665,3390,29,2,2370,+1.77,1377,18897,+4405,+3510,652,,+4.33,1000,원,+3665,-2855,76,-0,0,+3.52,189,+3435,+60,모나미,005360,-2375,+3450
+11650,-16.05,20180129,-8440,+15.88,20170420,9538,113,,1.03,86.55,7.2,-61.10,2525199,12,+9810,9750,5049,2,7210,+0.31,17119,666316,+12650,+9810,65166,,+0.95,5000,원,+11650,-8810,6278,-0,0,+11.80,33316,-9620,+30,미래에셋대우,006800,-6830,+9780
+91400,-12.69,20170802,-77500,+2.97,20180306,140166,17831,1.76,0.57,4.48,5.1,-30.34,626,12,+81000,79700,125,2,57380,+0.13,3132,1740,+103500,79700,1388,,+0.02,5000,원,+86000,-77500,136,-0,0,+34.26,87,-79600,+100,미창석유,003650,-55800,+79800
+13450,-76.21,20170512,-1650,+93.94,20171226,1792,0,28.19,1.79,0.00,2.6,+424.08,3081169,12,+3360,2650,11,2,1740,+20.75,1368,23770,+3445,+2870,761,,+0.79,1000,원,+3360,-1735,26,-0,0,+0.66,238,+2850,+550,범양건영,002410,-1855,+3200
+32750,-20.61,20180411,-20200,+28.71,20170713,4404,339,90.48,5.90,76.70,5.2,+181.05,433342,12,+26850,26800,111,5,20360,-2.99,1507,48870,+34800,-26700,12706,,+2.72,500,원,+32750,-22950,77,-0,0,+5.43,244,-25700,-800,부광약품,003000,-18800,-26000
+270000,-9.26,20180117,-135500,+80.81,20170427,66436,5997,15.07,3.69,40.85,9.9,+110.01,83310,12,+248500,241500,5418,2,183540,+1.45,92992,77378,+313500,+243000,189576,,+0.17,500,원,+270000,-198000,7316,-0,0,+11.24,387,+242500,+3500,삼성에스디에스,018260,-169500,+245000
+44450,-16.54,20180129,-33100,+12.08,20170419,48564,2455,,0.76,15.11,6.6,+103.86,648340,12,+37100,36750,2710,2,28660,+0.95,9670,89300,+47750,+36900,33130,,+0.99,5000,원,+44450,-34600,3603,-0,0,+23.65,4585,-36350,+350,삼성증권,016360,-25750,+37100
+307500,-13.01,20170801,-258500,+3.48,20171201,217351,20175,,1.23,13.26,8.4,+100.24,54000,12,+270500,267500,9689,3,208650,0.00,186684,47375,+347500,267500,126728,,+0.04,500,원,+297500,-259500,11388,-0,0,+51.23,248,267500,0,삼성화재,000810,-187500,267500
+24700,-34.62,20170602,-11900,+35.71,20180326,17020,4935,0.28,0.95,3.27,22.2,+302.35,64836,12,+16450,14800,646,2,10060,+9.12,8586,15180,+19200,+15000,2452,,+0.09,5000,원,+16950,-11900,838,-0,0,+1.32,759,+15000,+1350,삼호,001880,-10400,+16150
+64700,-21.17,20170808,-43600,+16.97,20170502,59815,5331,5.62,0.85,9.57,6.4,-69.33,104,12,51000,51000,84,3,35700,0.00,1049,2154,+66300,51000,1099,,0.00,5000,원,+55500,-50000,110,-0,0,+7.66,108,-50600,0,삼화왕관,004450,-35700,51000
+7190,-9.87,20170605,-5750,+12.70,20180116,8019,3748,,0.81,1.73,5.8,+306.03,32451,12,+6490,6400,93,2,4600,+1.25,584,20020,+8320,-6360,1297,,+0.04,500,원,+6490,-5750,-28,-0,0,+1.24,100,-6360,+80,성보화학,003080,-4480,+6480
+2890,-33.04,20170502,-1400,+38.21,20170926,1346,18,18.41,1.44,107.50,1.4,+139.17,459925,12,+2050,1990,4,5,1350,-2.76,364,23691,+2585,+2000,458,,+8.20,500,원,+2340,-1695,17,-0,0,+8.97,118,-1935,-55,세우글로벌,013000,-1395,-1935
+74000,-18.24,20180131,-51000,+18.63,20170425,83450,3233,0.43,0.72,18.71,3.7,-52.35,8008,12,+61400,61000,317,5,45140,-0.82,5584,10080,+79300,61000,6098,,+0.03,5000,원,+74000,-59600,326,-0,0,+26.06,504,-60000,-500,신도리코,029530,-42700,-60500
+17450,-4.30,20180327,-13800,+21.01,20170926,28660,1733,2.07,0.58,9.64,5.7,-97.80,11243,12,+16800,16550,265,2,12240,+0.91,4131,16000,+21500,+16600,2672,,+0.10,500,원,+17450,-14700,294,-0,0,+6.80,80,16550,+150,신라교역,004970,-11600,+16700
+55500,-14.14,20170809,-43650,+9.16,20180403,65605,5736,,0.73,8.31,9.1,-58.81,595793,12,+48000,47200,29481,2,36810,+0.95,117987,474200,+61300,+47800,225956,,+0.03,5000,원,+53700,-43650,38287,-0,0,+69.59,23710,+47300,+450,신한지주,055550,-33050,+47650
+6780,-48.16,20170419,-1850,+90.00,20170926,1210,37,52.29,2.90,95.00,2.8,+229.34,1456141,12,-3770,3785,10,5,2340,-7.13,187,29976,+4920,-3760,1054,,+4.20,500,원,+5370,-2690,13,-0,0,+4.53,159,-3490,-270,써니전자,004770,-2650,-3515
+367000,-4.90,20170522,-236500,+47.57,20170926,56202,9267,24.22,6.21,37.66,9.8,+217.70,202938,12,+349500,334500,3980,2,254220,+4.33,51238,58458,+434500,+337000,204020,,+0.12,500,원,+349500,-269000,5964,-0,0,+34.01,292,+335500,+14500,아모레퍼시픽,090430,-234500,+349000
+4065,-39.11,20170801,-1920,+28.91,20170922,287,0,,8.62,0.00,-14.2,-78.08,294066,12,+2495,2480,-12,5,1630,-0.20,71,23641,+3220,-2460,585,,+0.37,500,원,+3695,-2240,-15,-0,0,+0.12,118,-2350,-5,아티스,101140,-1740,-2475
+4940,-8.50,20170526,-3290,+37.39,20171220,2691,320,10.27,1.68,14.13,6.3,+1705.64,2670156,12,+4650,4235,129,2,2960,+6.73,4617,74524,+5500,+4425,3368,,+2.50,500,원,+4715,-3415,208,-0,0,+1.75,373,+4315,+285,알루코,001780,-2965,+4520
+30400,-9.05,20170511,-26300,+5.13,20170816,16723,732,10.86,1.65,37.77,5.6,+116.65,1149,12,+27650,27550,104,2,0,+0.36,1901,11858,+35800,-27350,3279,,+0.08,5000,원,+28550,-26500,258,-0,0,0.00,593,-27300,+100,알보젠코리아,002250,-19300,+27650
+5720,-27.88,20171121,-3470,+18.88,20170728,994,0,1725.96,4.15,0.00,-20.7,+361.44,2977253,12,+4370,4330,-169,5,3110,-4.73,461,86790,+5620,+4345,3580,,+0.92,500,원,+5150,-3990,-15,-0,0,+2.75,434,-4065,-205,에이프로젠제약,003060,-3035,-4125
+170000,-91.76,20170419,-13300,+5.26,20180410,11235,1493,6.77,1.25,9.38,13.9,-54.41,58015,12,+14500,14400,552,5,10650,-2.78,4768,33696,+18700,+14450,4717,,+0.69,500,원,+16350,-13300,800,-0,0,+11.69,168,-14000,-400,엔에스쇼핑,138250,-10100,-14000
+138000,-9.78,20180403,-75700,+64.46,20170707,0,0,30.99,0.00,0.00,,-42.72,48388,12,+126000,123000,767,2,91020,+1.22,11172,39534,+159500,123000,49219,,+0.03,500,원,+138000,-98400,1074,-0,0,+40.53,198,-122500,+1500,오리온,271560,-86500,+124500
+8510,-53.17,20170419,-1685,+136.50,20170926,729,0,,5.47,0.00,-18.2,+108.80,2039283,12,-4165,4195,-29,5,2600,-5.01,369,21554,+5450,-4130,859,,+0.01,500,원,+4630,-3300,-46,-0,0,+0.60,108,-3830,-210,우리들휴브레인,118000,-2940,-3985
+4735,-24.39,20170419,-2700,+32.59,20170926,5360,35,67.05,0.67,102.29,0.7,+772.29,2636393,12,+3770,3430,10,2,2330,+4.37,2755,30900,+4455,3430,1106,,+4.69,500,원,+3770,-2825,-19,-0,0,+4.20,155,-3360,+150,우성사료,006980,-2405,+3580
+3255,-12.90,20170919,-2340,+21.15,20171221,2355,159,17.38,1.20,17.83,-0.9,+307.85,880929,12,+2860,2650,-8,2,1850,+6.98,1099,42000,+3445,-2630,1191,,+2.24,500,원,+2980,-2425,17,-0,0,+1.99,210,-2630,+185,유니온머티리얼,047400,-1855,+2835
+32000,-6.25,20171123,-29500,+1.69,20171227,37218,2084,2.23,0.81,14.40,8.2,+210.08,1021,12,+30000,29900,137,2,21520,+0.33,5376,4375,+38850,29900,1312,,+0.01,5000,원,+30450,-29500,149,-0,0,+1.06,219,-29750,+100,인천도시가스,034590,-20950,+30000
+3380,-11.83,20180423,-1105,+169.68,20180212,649,0,147.94,4.59,0.00,0.3,+151.77,9880310,12,+3200,2705,2,2,0,+10.17,527,77457,+3515,+2920,2308,,+2.37,500,원,+3380,-1105,10,-0,0,+0.45,387,+2780,+275,일신석재,007110,-1895,+2980
+8250,-19.76,20170614,-6500,+1.85,20180416,15168,1137,,0.44,5.82,6.8,-51.59,19149,12,+6630,6620,251,3,4760,0.00,1765,22129,+8600,6620,1465,,+0.36,5000,원,+7380,-6500,337,-0,0,+1.85,1106,-6590,0,제주은행,006220,-4640,6620
+88000,-8.52,20180302,-66500,+21.05,20170419,155889,10943,11.11,0.52,7.36,3.9,+107.31,6754,12,+81900,80200,699,2,60950,+0.37,18344,11579,+104000,+81900,9321,,0.00,5000,원,+88000,-71200,1198,-0,0,+4.88,579,-79500,+300,지역난방공사,071320,-56200,+80500
+6380,-8.62,20170614,-5070,+14.99,20171213,7668,667,8.70,0.76,8.74,9.6,-59.21,8941,12,+5860,5850,95,5,4090,-0.34,1283,12448,+7600,-5700,726,,+0.42,500,원,+6050,-5180,115,-0,0,+0.93,62,-5700,-20,진도,088790,-4100,-5830
+3240,-34.57,20170726,-2105,+0.71,20180430,868,135,1.65,2.44,15.70,18.4,+365.11,519101,12,+2215,2210,146,5,1590,-4.07,2763,49190,+2870,+2215,1043,,+2.34,500,원,+3010,-2105,297,-0,0,+4.11,250,-2105,-90,참엔지니어링,009310,-1550,-2120
+4845,-37.05,20171127,-2750,+10.91,20180326,3569,0,,0.85,0.00,-22.0,-63.35,16394,12,+3085,2980,-57,2,1900,+2.35,474,8376,+3870,2980,255,,0.00,5000,원,+3490,-2750,-70,-0,0,+17.89,419,-2900,+70,청호컴넷,012600,-2090,+3050
+11300,-32.30,20180126,-5450,+40.37,20170710,6298,0,6.95,1.21,0.00,4.8,+284.58,1293266,12,+8030,7900,123,5,5840,-3.16,5413,40000,+10250,+7960,3060,,+3.11,500,원,+11300,-7400,242,-0,0,+3.98,200,-7510,-250,카프로,006380,-5530,-7650
+20500,-48.78,20180418,-319,+3191.54,20170517,2020,0,,5.20,0.00,-129.1,-78.92,1540176,12,-11600,11650,-182,5,7920,-9.87,907,11581,+15100,-11450,1216,,+0.04,500,원,+20500,-2990,-166,-0,0,+1.01,58,-10250,-1150,컨버즈,109070,-8200,-10500
+9070,-14.22,20180124,-6090,+27.75,20170419,4596,526,11.29,1.69,14.79,9.5,-92.23,65956,12,+7970,7940,175,5,6030,-2.02,2622,38000,+10300,+7970,2956,,+0.74,1000,원,+9070,-7400,196,-0,0,+1.54,380,-7770,-160,코오롱플라스틱,138490,-5560,-7780
+173500,-31.41,20171128,-85800,+38.69,20180329,51791,8909,5.36,2.30,13.36,97.0,+101.92,13450,12,+124500,122500,4520,5,83300,-2.86,4502,5316,+159000,122500,6326,,+0.26,500,원,+165000,-85800,647,-0,0,+10.89,27,-118500,-3500,쿠쿠홀딩스,192400,-86000,-119000
+3855,-8.95,20180426,-2110,+66.35,20171024,4390,0,17.43,0.80,0.00,-0.0,-36.34,345491,12,+3590,3510,-7,3,2450,0.00,5657,70806,+4560,3510,2485,,+0.69,500,원,+3855,-2475,33,-0,0,+1.29,354,-3435,0,태림포장,011280,-2460,3510
+16700,-13.77,20180411,-11500,+25.22,20170512,10850,800,8.42,1.33,18.00,5.0,+112.71,26014,12,-14800,14850,53,5,10980,-3.03,414,9703,+19300,-14550,1397,,+1.13,500,원,+16700,-11750,52,-0,0,+3.74,50,-14300,-450,텔코웨어,078000,-10400,-14400
+2750,-8.55,20180418,-1600,+57.19,20180109,1991,886,6.61,1.26,2.84,8.6,+307.50,106660,12,-2570,2580,31,5,1750,-2.52,3127,18000,+3350,-2570,453,,+1.48,500,원,+2750,-1600,97,-0,0,+1.58,90,-2400,-65,티에이치엔,019180,-1810,-2515
+45900,-18.41,20170427,-30600,+22.39,20180326,111725,10980,5.08,0.34,3.41,1.8,+145.20,2832553,12,+37750,36450,14414,2,29160,+2.74,598149,641964,+47350,+37500,240416,,+0.15,5000,원,+38050,-30600,49532,-0,0,+74.44,32098,+36650,+1000,한국전력,015760,-25550,+37450
+30450,-21.51,20170608,-22150,+7.90,20180326,99905,3658,7.27,0.24,6.53,2.0,-59.27,16252,12,+24550,24400,80,5,18050,-2.05,6779,5005,+31700,+24450,1196,,+0.53,5000,원,+25300,-22150,97,-0,0,+6.02,250,-23650,-500,한국제지,002300,-17100,-23900
+125500,-38.01,20171124,-59200,+31.42,20170502,10186,129,263.80,7.64,603.10,4.6,-89.98,82746,12,+80400,80200,308,5,60950,-2.99,6523,63499,+104000,80200,49402,,+0.41,500,원,+118500,-77500,140,-0,0,+4.40,317,-77500,-2400,한미사이언스,008930,-56200,-77800
